"subject" "activity" "variable" "meanValue"
"13598" 29 "STANDING" "Time_Gravity_Acceleration__StdDev_X" -0.996764227384615
"13599" 29 "STANDING" "Time_Gravity_Acceleration__StdDev_Y" -0.985134032307692
"13600" 29 "STANDING" "Time_Gravity_Acceleration__StdDev_Z" -0.984464543538462
"13601" 29 "STANDING" "Time_Body_Acceleration_Jerk_Mean_X" 0.0753052530307692
"13602" 29 "STANDING" "Time_Body_Acceleration_Jerk_Mean_Y" 0.0115104978664615
"13603" 29 "STANDING" "Time_Body_Acceleration_Jerk_Mean_Z" 0.000332894985246154
"13604" 29 "STANDING" "Time_Body_Acceleration_Jerk_StdDev_X" -0.993652820615385
"13605" 29 "STANDING" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.983338157846154
"13606" 29 "STANDING" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.990593859692308
"13607" 29 "STANDING" "Time_Body_Gyro_Mean_X" -0.0276075573307692
"13608" 29 "STANDING" "Time_Body_Gyro_Mean_Y" -0.0721060679123077
"13609" 29 "STANDING" "Time_Body_Gyro_Mean_Z" 0.0827583768461538
"13610" 29 "STANDING" "Time_Body_Gyro_StdDev_X" -0.977994819846154
"13611" 29 "STANDING" "Time_Body_Gyro_StdDev_Y" -0.990364876307692
"13612" 29 "STANDING" "Time_Body_Gyro_StdDev_Z" -0.983368643230769
"13613" 29 "STANDING" "Time_Body_GyroJerk_Mean_X" -0.0988701505538462
"13614" 29 "STANDING" "Time_Body_GyroJerk_Mean_Y" -0.0405110578461538
"13615" 29 "STANDING" "Time_Body_GyroJerk_Mean_Z" -0.0544926306307692
"13616" 29 "STANDING" "Time_Body_GyroJerk_StdDev_X" -0.983293061692308
"13617" 29 "STANDING" "Time_Body_GyroJerk_StdDev_Y" -0.995533113076923
"13618" 29 "STANDING" "Time_Body_GyroJerk_StdDev_Z" -0.990685705384615
"13619" 29 "STANDING" "Time_Body_Acceleration_Mag_Mean_" -0.984745318923077
"13620" 29 "STANDING" "Time_Body_Acceleration_Mag_StdDev_" -0.981745712923077
"13621" 29 "STANDING" "Time_Gravity_Acceleration_Mag_Mean_" -0.984745318923077
"13622" 29 "STANDING" "Time_Gravity_Acceleration_Mag_StdDev_" -0.981745712923077
"13623" 29 "STANDING" "Time_Body_Acceleration_JerkMag_Mean_" -0.990785419538462
"13624" 29 "STANDING" "Time_Body_Acceleration_JerkMag_StdDev_" -0.990495689538462
"13625" 29 "STANDING" "Time_Body_GyroMag_Mean_" -0.980657340461539
"13626" 29 "STANDING" "Time_Body_GyroMag_StdDev_" -0.975358665384615
"13627" 29 "STANDING" "Time_Body_GyroJerkMag_Mean_" -0.992144698923077
"13628" 29 "STANDING" "Time_Body_GyroJerkMag_StdDev_" -0.991453632153846
"13629" 29 "STANDING" "Freq_Body_Acceleration__Mean_X" -0.995024039692308
"13630" 29 "STANDING" "Freq_Body_Acceleration__Mean_Y" -0.973345770461538
"13631" 29 "STANDING" "Freq_Body_Acceleration__Mean_Z" -0.984096024769231
"13632" 29 "STANDING" "Freq_Body_Acceleration__StdDev_X" -0.996604570307692
"13633" 29 "STANDING" "Freq_Body_Acceleration__StdDev_Y" -0.968278553076923
"13634" 29 "STANDING" "Freq_Body_Acceleration__StdDev_Z" -0.978802973692308
"13635" 29 "STANDING" "Freq_Body_Acceleration__Mean_q...X" 0.128678489443077
"13636" 29 "STANDING" "Freq_Body_Acceleration__Mean_q...Y" 0.00473420032492308
"13637" 29 "STANDING" "Freq_Body_Acceleration__Mean_q...Z" 0.174524531548
"13638" 29 "STANDING" "Freq_Body_Acceleration_Jerk_Mean_X" -0.993736906
"13639" 29 "STANDING" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.983194980615385
"13640" 29 "STANDING" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.988541579384615
"13641" 29 "STANDING" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.994123423538462
"13642" 29 "STANDING" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.984782782307692
"13643" 29 "STANDING" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.991316374615385
"13644" 29 "STANDING" "Freq_Body_Acceleration_Jerk_Mean_q...X" 0.303254910076923
"13645" 29 "STANDING" "Freq_Body_Acceleration_Jerk_Mean_q...Y" -0.0558737239646154
"13646" 29 "STANDING" "Freq_Body_Acceleration_Jerk_Mean_q...Z" 0.148596745
"13647" 29 "STANDING" "Freq_Body_Gyro_Mean_X" -0.974485449538462
"13648" 29 "STANDING" "Freq_Body_Gyro_Mean_Y" -0.991586674
"13649" 29 "STANDING" "Freq_Body_Gyro_Mean_Z" -0.983654714461538
"13650" 29 "STANDING" "Freq_Body_Gyro_StdDev_X" -0.979162564923077
"13651" 29 "STANDING" "Freq_Body_Gyro_StdDev_Y" -0.989643721230769
"13652" 29 "STANDING" "Freq_Body_Gyro_StdDev_Z" -0.984714226461538
"13653" 29 "STANDING" "Freq_Body_Gyro_Mean_q...X" -0.105103421435385
"13654" 29 "STANDING" "Freq_Body_Gyro_Mean_q...Y" -0.149854192615385
"13655" 29 "STANDING" "Freq_Body_Gyro_Mean_q...Z" -0.0235538798892308
"13656" 29 "STANDING" "Freq_Body_Acceleration_Mag_Mean_" -0.984548094769231
"13657" 29 "STANDING" "Freq_Body_Acceleration_Mag_StdDev_" -0.982247716
"13658" 29 "STANDING" "Freq_Body_Acceleration_Mag_Mean_q.." 0.179958311861538
"13659" 29 "STANDING" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.989793892615385
"13660" 29 "STANDING" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.990327934615385
"13661" 29 "STANDING" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." 0.388020547984615
"13662" 29 "STANDING" "Freq_BodyBody_GyroMag_Mean_" -0.980879722923077
"13663" 29 "STANDING" "Freq_BodyBody_GyroMag_StdDev_" -0.975938728769231
"13664" 29 "STANDING" "Freq_BodyBody_GyroMag_Mean_q.." -0.0723347010092308
"13665" 29 "STANDING" "Freq_BodyBody_GyroJerkMag_Mean_" -0.991672052
"13666" 29 "STANDING" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.991516778307692
"13667" 29 "STANDING" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.219867066
"13668" 29 "LAYING" "Time_Body_Acceleration__Mean_X" 0.287295196811594
"13669" 29 "LAYING" "Time_Body_Acceleration__Mean_Y" -0.0171965484202899
"13670" 29 "LAYING" "Time_Body_Acceleration__Mean_Z" -0.109462068173913
"13671" 29 "LAYING" "Time_Body_Acceleration__StdDev_X" -0.984219555507246
"13672" 29 "LAYING" "Time_Body_Acceleration__StdDev_Y" -0.990240946666667
"13673" 29 "LAYING" "Time_Body_Acceleration__StdDev_Z" -0.987255149855072
"13674" 29 "LAYING" "Time_Gravity_Acceleration__Mean_X" -0.346789842753623
"13675" 29 "LAYING" "Time_Gravity_Acceleration__Mean_Y" 0.807535373478261
"13676" 29 "LAYING" "Time_Gravity_Acceleration__Mean_Z" 0.590452224057971
"13677" 29 "LAYING" "Time_Gravity_Acceleration__StdDev_X" -0.972939889855073
"13678" 29 "LAYING" "Time_Gravity_Acceleration__StdDev_Y" -0.99424764884058
"13679" 29 "LAYING" "Time_Gravity_Acceleration__StdDev_Z" -0.98577817826087
"13680" 29 "LAYING" "Time_Body_Acceleration_Jerk_Mean_X" 0.0718861195971014
"13681" 29 "LAYING" "Time_Body_Acceleration_Jerk_Mean_Y" 0.0116912059556522
"13682" 29 "LAYING" "Time_Body_Acceleration_Jerk_Mean_Z" 0.00241542784130435
"13683" 29 "LAYING" "Time_Body_Acceleration_Jerk_StdDev_X" -0.99200598942029
"13684" 29 "LAYING" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.989513565652174
"13685" 29 "LAYING" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.993288313333333
"13686" 29 "LAYING" "Time_Body_Gyro_Mean_X" -0.0258281004782609
"13687" 29 "LAYING" "Time_Body_Gyro_Mean_Y" -0.0761814357028986
"13688" 29 "LAYING" "Time_Body_Gyro_Mean_Z" 0.127411971652174
"13689" 29 "LAYING" "Time_Body_Gyro_StdDev_X" -0.994276591304348
"13690" 29 "LAYING" "Time_Body_Gyro_StdDev_Y" -0.992750957826087
"13691" 29 "LAYING" "Time_Body_Gyro_StdDev_Z" -0.97499461942029
"13692" 29 "LAYING" "Time_Body_GyroJerk_Mean_X" -0.0995339880724638
"13693" 29 "LAYING" "Time_Body_GyroJerk_Mean_Y" -0.0386768295072464
"13694" 29 "LAYING" "Time_Body_GyroJerk_Mean_Z" -0.0674469666086956
"13695" 29 "LAYING" "Time_Body_GyroJerk_StdDev_X" -0.99654254057971
"13696" 29 "LAYING" "Time_Body_GyroJerk_StdDev_Y" -0.997081575652174
"13697" 29 "LAYING" "Time_Body_GyroJerk_StdDev_Z" -0.995380794637681
"13698" 29 "LAYING" "Time_Body_Acceleration_Mag_Mean_" -0.986493196666667
"13699" 29 "LAYING" "Time_Body_Acceleration_Mag_StdDev_" -0.981572147681159
"13700" 29 "LAYING" "Time_Gravity_Acceleration_Mag_Mean_" -0.986493196666667
"13701" 29 "LAYING" "Time_Gravity_Acceleration_Mag_StdDev_" -0.981572147681159
"13702" 29 "LAYING" "Time_Body_Acceleration_JerkMag_Mean_" -0.992725367826087
"13703" 29 "LAYING" "Time_Body_Acceleration_JerkMag_StdDev_" -0.994646916811594
"13704" 29 "LAYING" "Time_Body_GyroMag_Mean_" -0.971923623043478
"13705" 29 "LAYING" "Time_Body_GyroMag_StdDev_" -0.977040093043478
"13706" 29 "LAYING" "Time_Body_GyroJerkMag_Mean_" -0.997322526811594
"13707" 29 "LAYING" "Time_Body_GyroJerkMag_StdDev_" -0.997666071594203
"13708" 29 "LAYING" "Freq_Body_Acceleration__Mean_X" -0.986626999275362
"13709" 29 "LAYING" "Freq_Body_Acceleration__Mean_Y" -0.989034304057971
"13710" 29 "LAYING" "Freq_Body_Acceleration__Mean_Z" -0.989473926666667
"13711" 29 "LAYING" "Freq_Body_Acceleration__StdDev_X" -0.983432309130435
"13712" 29 "LAYING" "Freq_Body_Acceleration__StdDev_Y" -0.990680395362319
"13713" 29 "LAYING" "Freq_Body_Acceleration__StdDev_Z" -0.986378776086957
"13714" 29 "LAYING" "Freq_Body_Acceleration__Mean_q...X" -0.0876059706014493
"13715" 29 "LAYING" "Freq_Body_Acceleration__Mean_q...Y" 0.328259354627536
"13716" 29 "LAYING" "Freq_Body_Acceleration__Mean_q...Z" 0.334787399391304
"13717" 29 "LAYING" "Freq_Body_Acceleration_Jerk_Mean_X" -0.992153982028986
"13718" 29 "LAYING" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.989398823913043
"13719" 29 "LAYING" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.992018447826087
"13720" 29 "LAYING" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.99254347826087
"13721" 29 "LAYING" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.990468082753623
"13722" 29 "LAYING" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.993107759855072
"13723" 29 "LAYING" "Freq_Body_Acceleration_Jerk_Mean_q...X" 0.138616312664928
"13724" 29 "LAYING" "Freq_Body_Acceleration_Jerk_Mean_q...Y" 0.134734984846377
"13725" 29 "LAYING" "Freq_Body_Acceleration_Jerk_Mean_q...Z" 0.165235128105797
"13726" 29 "LAYING" "Freq_Body_Gyro_Mean_X" -0.99312260884058
"13727" 29 "LAYING" "Freq_Body_Gyro_Mean_Y" -0.993696336521739
"13728" 29 "LAYING" "Freq_Body_Gyro_Mean_Z" -0.976184322608696
"13729" 29 "LAYING" "Freq_Body_Gyro_StdDev_X" -0.994652185217391
"13730" 29 "LAYING" "Freq_Body_Gyro_StdDev_Y" -0.992240785652174
"13731" 29 "LAYING" "Freq_Body_Gyro_StdDev_Z" -0.976858964492754
"13732" 29 "LAYING" "Freq_Body_Gyro_Mean_q...X" 0.23594998557971
"13733" 29 "LAYING" "Freq_Body_Gyro_Mean_q...Y" 0.0401385255637681
"13734" 29 "LAYING" "Freq_Body_Gyro_Mean_q...Z" 0.250307629215942
"13735" 29 "LAYING" "Freq_Body_Acceleration_Mag_Mean_" -0.986800645362319
"13736" 29 "LAYING" "Freq_Body_Acceleration_Mag_StdDev_" -0.981599783623188
"13737" 29 "LAYING" "Freq_Body_Acceleration_Mag_Mean_q.." 0.435846931652174
"13738" 29 "LAYING" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.993998275797101
"13739" 29 "LAYING" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.994366667681159
"13740" 29 "LAYING" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." 0.488088499666667
"13741" 29 "LAYING" "Freq_BodyBody_GyroMag_Mean_" -0.98400134173913
"13742" 29 "LAYING" "Freq_BodyBody_GyroMag_StdDev_" -0.976679046231884
"13743" 29 "LAYING" "Freq_BodyBody_GyroMag_Mean_q.." 0.233760096173913
"13744" 29 "LAYING" "Freq_BodyBody_GyroJerkMag_Mean_" -0.997617389275362
"13745" 29 "LAYING" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.99758523057971
"13746" 29 "LAYING" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.426301679855072
"13747" 30 "WALKING" "Time_Body_Acceleration__Mean_X" 0.276406758
"13748" 30 "WALKING" "Time_Body_Acceleration__Mean_Y" -0.0175880385730769
"13749" 30 "WALKING" "Time_Body_Acceleration__Mean_Z" -0.0986247068969231
"13750" 30 "WALKING" "Time_Body_Acceleration__StdDev_X" -0.346394275230769
"13751" 30 "WALKING" "Time_Body_Acceleration__StdDev_Y" -0.173550021692308
"13752" 30 "WALKING" "Time_Body_Acceleration__StdDev_Z" -0.120476783907692
"13753" 30 "WALKING" "Time_Gravity_Acceleration__Mean_X" 0.965217551076923
"13754" 30 "WALKING" "Time_Gravity_Acceleration__Mean_Y" -0.157673823846154
"13755" 30 "WALKING" "Time_Gravity_Acceleration__Mean_Z" -0.00392556384476923
"13756" 30 "WALKING" "Time_Gravity_Acceleration__StdDev_X" -0.979752466923077
"13757" 30 "WALKING" "Time_Gravity_Acceleration__StdDev_Y" -0.970176562153846
"13758" 30 "WALKING" "Time_Gravity_Acceleration__StdDev_Z" -0.943958420615385
"13759" 30 "WALKING" "Time_Body_Acceleration_Jerk_Mean_X" 0.0688689970184615
"13760" 30 "WALKING" "Time_Body_Acceleration_Jerk_Mean_Y" 0.0219656545
"13761" 30 "WALKING" "Time_Body_Acceleration_Jerk_Mean_Z" -0.00739534236
"13762" 30 "WALKING" "Time_Body_Acceleration_Jerk_StdDev_X" -0.374400941384615
"13763" 30 "WALKING" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.270709274446154
"13764" 30 "WALKING" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.521351855076923
"13765" 30 "WALKING" "Time_Body_Gyro_Mean_X" -0.0459505355861538
"13766" 30 "WALKING" "Time_Body_Gyro_Mean_Y" -0.0649170927338462
"13767" 30 "WALKING" "Time_Body_Gyro_Mean_Z" 0.0839568239261538
"13768" 30 "WALKING" "Time_Body_Gyro_StdDev_X" -0.387920593846154
"13769" 30 "WALKING" "Time_Body_Gyro_StdDev_Y" 0.00600277892
"13770" 30 "WALKING" "Time_Body_Gyro_StdDev_Z" -0.182569652430769
"13771" 30 "WALKING" "Time_Body_GyroJerk_Mean_X" -0.0873839917276923
"13772" 30 "WALKING" "Time_Body_GyroJerk_Mean_Y" -0.0617028868769231
"13773" 30 "WALKING" "Time_Body_GyroJerk_Mean_Z" -0.0446007229941538
"13774" 30 "WALKING" "Time_Body_GyroJerk_StdDev_X" -0.460345386153846
"13775" 30 "WALKING" "Time_Body_GyroJerk_StdDev_Y" -0.497621802307692
"13776" 30 "WALKING" "Time_Body_GyroJerk_StdDev_Z" -0.476208796153846
"13777" 30 "WALKING" "Time_Body_Acceleration_Mag_Mean_" -0.195140032969231
"13778" 30 "WALKING" "Time_Body_Acceleration_Mag_StdDev_" -0.359873411538462
"13779" 30 "WALKING" "Time_Gravity_Acceleration_Mag_Mean_" -0.195140032969231
"13780" 30 "WALKING" "Time_Gravity_Acceleration_Mag_StdDev_" -0.359873411538462
"13781" 30 "WALKING" "Time_Body_Acceleration_JerkMag_Mean_" -0.352111713846154
"13782" 30 "WALKING" "Time_Body_Acceleration_JerkMag_StdDev_" -0.353751020923077
"13783" 30 "WALKING" "Time_Body_GyroMag_Mean_" -0.0229640797463077
"13784" 30 "WALKING" "Time_Body_GyroMag_StdDev_" -0.266845731292308
"13785" 30 "WALKING" "Time_Body_GyroJerkMag_Mean_" -0.472068729846154
"13786" 30 "WALKING" "Time_Body_GyroJerkMag_StdDev_" -0.546977272307692
"13787" 30 "WALKING" "Freq_Body_Acceleration__Mean_X" -0.351402910907692
"13788" 30 "WALKING" "Freq_Body_Acceleration__Mean_Y" -0.193856663907692
"13789" 30 "WALKING" "Freq_Body_Acceleration__Mean_Z" -0.309558882615385
"13790" 30 "WALKING" "Freq_Body_Acceleration__StdDev_X" -0.344928112461538
"13791" 30 "WALKING" "Freq_Body_Acceleration__StdDev_Y" -0.215634315369231
"13792" 30 "WALKING" "Freq_Body_Acceleration__StdDev_Z" -0.0931447617846154
"13793" 30 "WALKING" "Freq_Body_Acceleration__Mean_q...X" -0.3463571356
"13794" 30 "WALKING" "Freq_Body_Acceleration__Mean_q...Y" 0.0306217232524615
"13795" 30 "WALKING" "Freq_Body_Acceleration__Mean_q...Z" -0.0837532847692308
"13796" 30 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_X" -0.389595631107692
"13797" 30 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.299525343907692
"13798" 30 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.467030710153846
"13799" 30 "WALKING" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.415135398
"13800" 30 "WALKING" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.289466095323077
"13801" 30 "WALKING" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.575410267076923
"13802" 30 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_q...X" -0.268877781692308
"13803" 30 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_q...Y" -0.274838924907692
"13804" 30 "WALKING" "Freq_Body_Acceleration_Jerk_Mean_q...Z" -0.201229692864615
"13805" 30 "WALKING" "Freq_Body_Gyro_Mean_X" -0.374440300461538
"13806" 30 "WALKING" "Freq_Body_Gyro_Mean_Y" -0.175900924040154
"13807" 30 "WALKING" "Freq_Body_Gyro_Mean_Z" -0.247350343692308
"13808" 30 "WALKING" "Freq_Body_Gyro_StdDev_X" -0.399032346
"13809" 30 "WALKING" "Freq_Body_Gyro_StdDev_Y" 0.0955456046230769
"13810" 30 "WALKING" "Freq_Body_Gyro_StdDev_Z" -0.237941473615385
"13811" 30 "WALKING" "Freq_Body_Gyro_Mean_q...X" -0.207685653438462
"13812" 30 "WALKING" "Freq_Body_Gyro_Mean_q...Y" -0.380731546523077
"13813" 30 "WALKING" "Freq_Body_Gyro_Mean_q...Z" -0.2626507412
"13814" 30 "WALKING" "Freq_Body_Acceleration_Mag_Mean_" -0.342363772923077
"13815" 30 "WALKING" "Freq_Body_Acceleration_Mag_StdDev_" -0.469852794923077
"13816" 30 "WALKING" "Freq_Body_Acceleration_Mag_Mean_q.." 0.0483161700923077
"13817" 30 "WALKING" "Freq_BodyBody_Acceleration_JerkMag_Mean_" -0.347180134692308
"13818" 30 "WALKING" "Freq_BodyBody_Acceleration_JerkMag_StdDev_" -0.366537416615385
"13819" 30 "WALKING" "Freq_BodyBody_Acceleration_JerkMag_Mean_q.." 0.115010838159538
"13820" 30 "WALKING" "Freq_BodyBody_GyroMag_Mean_" -0.358344356
"13821" 30 "WALKING" "Freq_BodyBody_GyroMag_StdDev_" -0.331541740923077
"13822" 30 "WALKING" "Freq_BodyBody_GyroMag_Mean_q.." -0.06888716012
"13823" 30 "WALKING" "Freq_BodyBody_GyroJerkMag_Mean_" -0.547621753230769
"13824" 30 "WALKING" "Freq_BodyBody_GyroJerkMag_StdDev_" -0.578580044615385
"13825" 30 "WALKING" "Freq_BodyBody_GyroJerkMag_Mean_q.." 0.102346297253846
"13826" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration__Mean_X" 0.271415642261538
"13827" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration__Mean_Y" -0.0253311698786154
"13828" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration__Mean_Z" -0.124697493775385
"13829" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration__StdDev_X" -0.350504475230769
"13830" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration__StdDev_Y" -0.127311157607692
"13831" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration__StdDev_Z" 0.0249468034966154
"13832" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__Mean_X" 0.93182983
"13833" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__Mean_Y" -0.226647292153846
"13834" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__Mean_Z" -0.0221401100714154
"13835" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__StdDev_X" -0.954033624307692
"13836" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__StdDev_Y" -0.914933936
"13837" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration__StdDev_Z" -0.862402791230769
"13838" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_Mean_X" 0.0579840372876923
"13839" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_Mean_Y" -0.00358719228769231
"13840" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_Mean_Z" 0.0161506198923077
"13841" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_X" -0.535420203384615
"13842" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_Y" -0.587214542923077
"13843" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Jerk_StdDev_Z" -0.761942025384615
"13844" 30 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_X" -0.00355974576923077
"13845" 30 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Y" -0.0779606464676923
"13846" 30 "WALKING_UPSTAIRS" "Time_Body_Gyro_Mean_Z" 0.0814699303289231
"13847" 30 "WALKING_UPSTAIRS" "Time_Body_Gyro_StdDev_X" -0.493837520761538
"13848" 30 "WALKING_UPSTAIRS" "Time_Body_Gyro_StdDev_Y" -0.0840481513184615
"13849" 30 "WALKING_UPSTAIRS" "Time_Body_Gyro_StdDev_Z" -0.211573579892308
"13850" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_Mean_X" -0.108414261326154
"13851" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_Mean_Y" -0.0141113353615385
"13852" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_Mean_Z" -0.0364157841384615
"13853" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_StdDev_X" -0.742749529538462
"13854" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_StdDev_Y" -0.743336958461538
"13855" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerk_StdDev_Z" -0.665150619230769
"13856" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Mag_Mean_" -0.137627857227385
"13857" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_Mag_StdDev_" -0.327410815861538
"13858" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration_Mag_Mean_" -0.137627857227385
"13859" 30 "WALKING_UPSTAIRS" "Time_Gravity_Acceleration_Mag_StdDev_" -0.327410815861538
"13860" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_JerkMag_Mean_" -0.596600099538461
"13861" 30 "WALKING_UPSTAIRS" "Time_Body_Acceleration_JerkMag_StdDev_" -0.561837706461538
"13862" 30 "WALKING_UPSTAIRS" "Time_Body_GyroMag_Mean_" -0.113608367276923
"13863" 30 "WALKING_UPSTAIRS" "Time_Body_GyroMag_StdDev_" -0.169293534323077
"13864" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerkMag_Mean_" -0.718780256769231
"13865" 30 "WALKING_UPSTAIRS" "Time_Body_GyroJerkMag_StdDev_" -0.774439096769231
"13866" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_X" -0.420402828153846
"13867" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_Y" -0.297813768569231
"13868" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_Z" -0.36751984
"13869" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__StdDev_X" -0.326260358153846
"13870" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__StdDev_Y" -0.104299180318462
"13871" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__StdDev_Z" 0.121447414920923
"13872" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_q...X" -0.590261485846154
"13873" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_q...Y" -0.333821697015385
"13874" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration__Mean_q...Z" -0.512248393061538
"13875" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_X" -0.55067842
"13876" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_Y" -0.592919440769231
"13877" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_Z" -0.737803881230769
"13878" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_X" -0.561565206615385
"13879" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_Y" -0.610826602
"13880" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_StdDev_Z" -0.78475388
"13881" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...X" -0.4436963292
"13882" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...Y" -0.536743839846154
"13883" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Jerk_Mean_q...Z" -0.626167597384615
"13884" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_X" -0.488039003123077
"13885" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_Y" -0.366058433230769
"13886" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_Z" -0.318937001538462
"13887" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_StdDev_X" -0.503484236964615
"13888" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_StdDev_Y" 0.0449545535584615
"13889" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_StdDev_Z" -0.253427074984615
"13890" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_q...X" -0.336954240521538
"13891" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_q...Y" -0.642703957846154
"13892" 30 "WALKING_UPSTAIRS" "Freq_Body_Gyro_Mean_q...Z" -0.483683270815385
"13893" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Mag_Mean_" -0.400588353846154
"13894" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Mag_StdDev_" -0.394508080769231
"13895" 30 "WALKING_UPSTAIRS" "Freq_Body_Acceleration_Mag_Mean_q.." -0.312338030213846
